uniqueid,dateofbite,species,breed,age,gender,spayneuter,borough,zipcode,year
2381,2021-07-14,DOG,"Poodle, Standard",,U,False,Brooklyn,11236,2021
2382,2021-07-13,DOG,UNKNOWN,,U,False,Brooklyn,11249,2021
2383,2021-05-29,DOG,Rottweiler,,U,False,Brooklyn,0,2021
2384,2021-07-12,DOG,UNKNOWN,,U,False,Brooklyn,11209,2021
2385,2021-07-15,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2386,2021-07-15,DOG,UNKNOWN,,U,False,Brooklyn,11236,2021
2387,2021-07-14,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2388,2021-07-17,DOG,Pit Bull,,U,False,Brooklyn,11206,2021
2389,2021-07-16,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2390,2021-07-16,DOG,American Pit Bull Mix / Pit Bull Mix,7,F,True,Brooklyn,11234,2021
2391,2021-07-18,DOG,German Shepherd,,U,False,Brooklyn,11226,2021
2392,2021-07-20,DOG,Shih Tzu,1,M,False,Brooklyn,11220,2021
2393,2021-07-21,DOG,Pit Bull,,U,False,Brooklyn,11206,2021
2394,2021-06-28,DOG,AMERICAN BULLY,1,F,True,Brooklyn,11233,2021
2395,2021-07-20,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2396,2021-07-21,DOG,Pit Bull,5M,M,False,Brooklyn,11224,2021
2397,2021-07-22,DOG,AUSTRALIAN CATTLE DOG X,2,M,True,Brooklyn,11237,2021
2398,2021-07-22,DOG,UNKNOWN,,U,False,Brooklyn,11213,2021
2399,2021-07-23,DOG,Chihuahua,2,F,True,Brooklyn,0,2021
2400,2021-07-23,DOG,LLEWELIN SETTER,7,M,False,Brooklyn,11249,2021
2401,2021-07-25,DOG,"Schnauzer, Giant",,U,False,Brooklyn,11234,2021
2402,2021-07-24,DOG,Golden Retriever,,U,False,Brooklyn,11249,2021
2403,2021-07-25,DOG,American Pit Bull Mix / Pit Bull Mix,9,M,True,Brooklyn,11215,2021
2404,2021-07-20,DOG,Pit Bull,,U,False,Brooklyn,11207,2021
2405,2021-07-25,DOG,Pit Bull,,U,False,Brooklyn,11229,2021
2406,2021-07-10,DOG,UNKNOWN,,U,False,Brooklyn,11232,2021
2407,2021-07-25,DOG,MIXED BREED,8,M,False,Brooklyn,11208,2021
2408,2021-07-24,DOG,Pit Bull,,U,False,Brooklyn,11213,2021
2409,2021-07-28,DOG,UNKNOWN,,U,False,Brooklyn,11238,2021
2410,2021-07-22,DOG,MIXED,11,F,False,Brooklyn,11208,2021
2411,2021-07-24,DOG,MIXED,2,F,False,Brooklyn,11208,2021
2412,2021-07-28,DOG,MIXED BREED,1,M,False,Brooklyn,11208,2021
2413,2021-07-24,DOG,Yorkshire Terrier Crossbreed,9,F,False,Brooklyn,11234,2021
2414,2021-07-24,DOG,Pit Bull,,U,False,Brooklyn,11207,2021
2415,2021-08-02,DOG,MIXED,,F,False,Brooklyn,11223,2021
2416,2021-08-02,DOG,Pit Bull,3,M,False,Brooklyn,11225,2021
2417,2021-07-31,DOG,MIXED,4,F,False,Brooklyn,11208,2021
2418,2021-07-24,DOG,Pit Bull,,U,False,Brooklyn,11229,2021
2419,2021-08-04,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2420,2021-08-02,DOG,American Pit Bull Mix / Pit Bull Mix,7,M,False,Brooklyn,11234,2021
2421,2021-07-30,DOG,"Poodle, Miniature",1,M,False,Brooklyn,11208,2021
2422,2021-08-03,DOG,POODLE X,8M,M,False,Brooklyn,11234,2021
2423,2021-07-26,DOG,UNKNOWN,,U,False,Brooklyn,11233,2021
2424,2021-08-06,DOG,HOUND X,3,F,True,Brooklyn,11249,2021
2425,2021-08-06,DOG,Pit Bull,,U,False,Brooklyn,11236,2021
2426,2021-08-05,DOG,UNKNOWN,,U,False,Brooklyn,11208,2021
2427,2021-07-31,DOG,Shih Tzu,,U,False,Brooklyn,0,2021
2428,2021-08-01,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2429,2021-07-30,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2430,2021-08-06,DOG,RETRIEVER,,U,False,Brooklyn,0,2021
2431,2021-08-08,DOG,MIXED,1,M,False,Brooklyn,11208,2021
2432,2021-08-07,DOG,American Pit Bull Mix / Pit Bull Mix,1,F,False,Brooklyn,11233,2021
2433,2021-08-08,DOG,UNKNOWN,,U,False,Brooklyn,11235,2021
2434,2021-08-06,DOG,Chihuahua,,U,False,Brooklyn,11234,2021
2435,2021-08-06,DOG,UNKNOWN,,U,False,Brooklyn,11206,2021
2436,2021-08-06,DOG,MIXED,2,M,False,Brooklyn,11220,2021
2437,2021-08-10,DOG,Rottweiler,,M,False,Brooklyn,11226,2021
2438,2021-08-04,DOG,UNKNOWN,,U,False,Brooklyn,11232,2021
2439,2021-08-11,DOG,Pit Bull,,M,False,Brooklyn,11236,2021
2440,2021-08-06,DOG,SHEEPADOODLE,2,F,True,Brooklyn,11215,2021
2441,2021-08-08,DOG,UNKNOWN,,U,False,Brooklyn,11226,2021
2442,2021-08-10,DOG,"Poodle, Standard",,U,False,Brooklyn,11226,2021
2443,2021-08-09,DOG,Shih Tzu,,U,False,Brooklyn,11207,2021
2444,2021-08-01,DOG,UNKNOWN,,U,False,Brooklyn,11211,2021
2445,2021-08-12,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2446,2021-08-12,DOG,"Bull Dog, English",,U,False,Brooklyn,11208,2021
2447,2021-08-12,DOG,Labrador Retriever,3,M,True,Brooklyn,11211,2021
2448,2021-08-12,DOG,BOXER X,,U,False,Brooklyn,11211,2021
2449,2021-08-14,DOG,Rottweiler,,U,False,Brooklyn,11209,2021
2450,2021-08-14,DOG,Pit Bull,,U,False,Brooklyn,11225,2021
2451,2021-08-14,DOG,MIXED BREED,1,M,False,Brooklyn,11207,2021
2452,2021-08-15,DOG,Pit Bull,14M,M,False,Brooklyn,11206,2021
2453,2021-08-15,DOG,ROTTWEILER X,1,M,True,Brooklyn,11228,2021
2454,2021-08-13,DOG,MINATURE PINSCHER X,1,M,True,Brooklyn,11208,2021
2455,2021-08-14,DOG,MIXED BREED,1,F,False,Brooklyn,11206,2021
2456,2021-08-04,DOG,Pit Bull,,F,False,Brooklyn,11229,2021
2457,2021-08-17,DOG,UNKNOWN,,U,False,Brooklyn,11221,2021
2458,2021-08-16,DOG,German Shepherd,7,F,False,Brooklyn,11220,2021
2459,2021-08-12,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2460,2021-08-15,DOG,Jack Russ,,U,False,Brooklyn,11205,2021
2461,2021-08-17,DOG,Siberian Husky,1,F,False,Brooklyn,11203,2021
2462,2021-08-17,DOG,UNKNOWN,,U,False,Brooklyn,11207,2021
2463,2021-08-16,DOG,Pit Bull,,U,False,Brooklyn,11212,2021
2464,2021-08-18,DOG,MIXED BREED,,U,False,Brooklyn,11209,2021
2465,2021-08-19,DOG,KOREAN MIXED BREED,,U,False,Brooklyn,11215,2021
2466,2021-08-19,DOG,Pit Bull,,U,False,Brooklyn,11209,2021
2467,2021-08-20,DOG,American Pit Bull Terrier/Pit Bull,11M,M,False,Brooklyn,11203,2021
2468,2021-08-20,DOG,American Pit Bull Terrier/Pit Bull,11M,M,False,Brooklyn,11208,2021
2469,2021-08-18,DOG,Pit Bull,,U,False,Brooklyn,11217,2021
2470,2021-08-22,DOG,MALTESE MIX,8,F,True,Brooklyn,11212,2021
2471,2021-08-22,DOG,Mixed/Other,7,F,False,Brooklyn,11206,2021
2472,2021-08-25,DOG,MASTIFF,,U,False,Brooklyn,0,2021
2473,2021-08-25,DOG,MIXED,6,M,False,Brooklyn,11225,2021
2474,2021-08-25,DOG,UNKNOWN,,U,False,Brooklyn,11209,2021
2475,2021-08-24,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2476,2021-08-25,DOG,Labrador Retriever,,U,False,Brooklyn,11219,2021
2477,2021-08-26,DOG,Belgian Malinois,,U,False,Brooklyn,11211,2021
2478,2021-08-24,DOG,DUTCH SHEPHERD/BELGIAN MALINOIS X,2,M,False,Brooklyn,11237,2021
2479,2021-08-27,DOG,,,U,False,Brooklyn,11213,2021
2480,2021-08-28,DOG,Pit Bull,,U,False,Brooklyn,11236,2021
2481,2021-08-28,DOG,AUSTRALIAN CATTLE DOG X,1,F,True,Brooklyn,11206,2021
2482,2021-08-28,DOG,Pit Bull,,U,False,Brooklyn,11226,2021
2483,2021-08-29,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Brooklyn,11211,2021
2484,2021-08-29,DOG,UNKNOWN,,U,False,Brooklyn,11206,2021
2485,2021-08-30,DOG,Chihuahua,,U,False,Brooklyn,11219,2021
2486,2021-08-31,DOG,POODLE X,3M,F,False,Brooklyn,11209,2021
2487,2021-08-31,DOG,SHEPERD,,U,False,Brooklyn,11213,2021
2488,2021-08-28,DOG,Pit Bull,,M,False,Brooklyn,11211,2021
2489,2021-08-28,DOG,Pit Bull,,F,False,Brooklyn,11249,2021
2490,2021-08-31,DOG,UNCERTAIN,,U,False,Brooklyn,11211,2021
2491,2021-09-01,DOG,Pit Bull,,U,False,Brooklyn,11229,2021
2492,2021-08-28,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2493,2021-09-02,DOG,UNKNOWN,,U,False,Brooklyn,11212,2021
2494,2021-09-02,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2495,2021-09-01,DOG,UNKNOWN,,U,False,Brooklyn,11209,2021
2496,2021-08-26,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2497,2021-08-22,DOG,Cocker Spaniel,,U,False,Brooklyn,0,2021
2498,2021-09-03,DOG,Pit Bull,3,F,True,Brooklyn,0,2021
2499,2021-09-03,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2500,2021-09-06,DOG,TERRIER,,U,False,Brooklyn,11221,2021
2501,2021-09-05,DOG,MIXED BREED,2,M,False,Brooklyn,11208,2021
2502,2021-09-08,DOG,German Shepherd,,M,False,Brooklyn,11210,2021
2503,2021-09-08,DOG,Pit Bull,5,U,False,Brooklyn,11221,2021
2504,2021-09-07,DOG,Maltese,,U,False,Brooklyn,11201,2021
2505,2021-09-12,DOG,MIXED,,U,False,Brooklyn,0,2021
2506,2021-09-14,DOG,Pit Bull,,U,False,Brooklyn,11236,2021
2507,2021-09-04,DOG,Pit Bull,,U,False,Brooklyn,11229,2021
2508,2021-09-14,DOG,UNKNOWN,,U,False,Brooklyn,11209,2021
2509,2021-09-17,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2510,2021-09-05,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2511,2021-09-16,DOG,UNKNOWN,,U,False,Brooklyn,112,2021
2512,2021-09-12,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2513,2021-09-10,DOG,Golden Retriever,3,M,True,Brooklyn,11234,2021
2514,2021-09-12,DOG,AUSSIE X,3,M,True,Brooklyn,11222,2021
2515,2021-09-12,DOG,DANDIE DINMONT,3,F,True,Brooklyn,11233,2021
2516,2021-09-05,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2517,2021-09-22,DOG,MIXED,6,M,True,Brooklyn,11229,2021
2518,2021-09-10,DOG,Pit Bull,,U,False,Brooklyn,11221,2021
2519,2021-09-15,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2520,2021-09-17,DOG,Shih Tzu,8,M,True,Brooklyn,11229,2021
2521,2021-09-24,DOG,Pit Bull,11M,M,False,Brooklyn,11216,2021
2522,2021-09-26,DOG,German Shepherd,4,M,True,Brooklyn,11235,2021
2523,2021-09-23,DOG,American Pit Bull Mix / Pit Bull Mix,11,F,True,Brooklyn,11205,2021
2524,2021-09-25,DOG,UNKNOWN,,U,False,Brooklyn,11226,2021
2525,2021-09-25,DOG,MIXED,1,M,False,Brooklyn,11208,2021
2526,2021-09-24,DOG,MIXED,2,M,False,Brooklyn,11212,2021
2527,2021-09-25,DOG,AMERICAN BULLY,4,M,True,Brooklyn,11234,2021
2528,2021-09-24,DOG,Pit Bull,,U,False,Brooklyn,11211,2021
2529,2021-09-24,DOG,Pit Bull,,U,False,Brooklyn,11237,2021
2530,2021-09-08,DOG,Pit Bull,,U,False,Brooklyn,11207,2021
2531,2021-09-28,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2532,2021-09-17,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2533,2021-09-29,DOG,Pit Bull,,U,False,Brooklyn,11213,2021
2534,2021-06-21,DOG,Yorkshire Terrier,4,M,True,Brooklyn,0,2021
2535,2021-09-26,DOG,MIXED,14,F,True,Brooklyn,11215,2021
2536,2021-09-30,DOG,UNKNOWN,,U,False,Brooklyn,11201,2021
2537,2021-07-11,DOG,Pit Bull,,U,False,Brooklyn,11216,2021
2538,2021-09-30,DOG,POODLE X,7,M,True,Brooklyn,11234,2021
2539,2021-06-30,DOG,Pit Bull,,U,False,Brooklyn,11207,2021
2540,2021-10-03,DOG,UNKNOWN,,U,False,Brooklyn,11213,2021
2541,2021-10-03,DOG,POODLE MIX,8,F,True,Brooklyn,0,2021
2542,2021-10-01,DOG,TERRIER,,U,False,Brooklyn,0,2021
2543,2021-10-05,DOG,MIXED,2,M,False,Brooklyn,0,2021
2544,2021-10-03,DOG,MIXED,3,F,False,Brooklyn,11207,2021
2545,2021-10-04,DOG,Rottweiler,,U,False,Brooklyn,0,2021
2546,2021-10-01,DOG,Saint Bernard,8,M,False,Brooklyn,11225,2021
2547,2021-10-02,DOG,UNKNOWN,,U,False,Brooklyn,11215,2021
2548,2021-10-07,DOG,MIXED,7,M,False,Brooklyn,11208,2021
2549,2021-10-06,DOG,Chihuahua,,U,False,Brooklyn,11222,2021
2550,2021-10-06,DOG,Pit Bull,,U,False,Brooklyn,11203,2021
2551,2021-10-05,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Brooklyn,11211,2021
2552,2021-10-11,DOG,Pit Bull,,U,False,Brooklyn,11226,2021
2553,2021-10-12,DOG,Boxer,1,M,False,Brooklyn,11235,2021
2554,2021-10-11,DOG,RAT TERRIER,11,M,True,Brooklyn,11237,2021
2555,2021-10-13,DOG,TERRIER,,U,False,Brooklyn,11237,2021
2556,2021-10-10,DOG,SHEPERD,,U,False,Brooklyn,11236,2021
2557,2021-10-13,DOG,Pit Bull,,U,False,Brooklyn,11233,2021
2558,2021-05-15,DOG,Rottweiler,,U,False,Brooklyn,11209,2021
2559,2021-10-14,DOG,Pit Bull,,U,False,Brooklyn,11206,2021
2560,2021-10-15,DOG,UNKNOWN,,U,False,Brooklyn,11208,2021
2561,2021-10-14,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2562,2021-10-14,DOG,Pit Bull,,U,False,Brooklyn,11222,2021
2563,2021-10-16,DOG,Shih Tzu,1,M,True,Brooklyn,11210,2021
2564,2021-09-30,DOG,German Shepherd Crossbreed,8,M,True,Brooklyn,11229,2021
2565,2021-10-18,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2566,2021-10-19,DOG,MIXED,1,M,False,Brooklyn,11223,2021
2567,2021-10-16,DOG,Chihuahua,3 MTHS,M,False,Brooklyn,11220,2021
2568,2021-10-16,DOG,SHIH TZU MIX,5,M,True,Brooklyn,0,2021
2569,2021-10-20,DOG,BERNADOODLE,3,F,True,Brooklyn,11201,2021
2570,2021-10-18,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2571,2021-10-21,DOG,MEDIUM MIXED BREED,,U,False,Brooklyn,11209,2021
2572,2021-10-24,DOG,Akita,3Y,M,True,Brooklyn,0,2021
2573,2021-10-22,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2574,2021-10-22,DOG,Pit Bull,6Y,M,True,Brooklyn,0,2021
2575,2021-10-24,DOG,Pit Bull,,U,False,Brooklyn,11229,2021
2576,2021-10-24,DOG,MIXED,11M,M,False,Brooklyn,11201,2021
2577,2021-10-24,DOG,MIXED,11M,M,False,Brooklyn,0,2021
2578,2021-10-27,DOG,RED NOSE PIT BULL,,U,False,Brooklyn,11223,2021
2579,2021-10-24,DOG,"Poodle, Standard",,U,False,Brooklyn,11236,2021
2580,2021-10-27,DOG,MIXED,,U,False,Brooklyn,11238,2021
2581,2021-10-29,DOG,MIXED,,U,False,Brooklyn,11220,2021
2582,2021-10-24,DOG,Rottweiler,,U,False,Brooklyn,0,2021
2583,2021-09-24,DOG,Rottweiler,,U,False,Brooklyn,0,2021
2584,2021-10-31,DOG,German Shepherd Crossbreed,3,F,False,Brooklyn,11236,2021
2585,2021-10-31,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2586,2021-11-02,DOG,German Shepherd Crossbreed,1,M,True,Brooklyn,11234,2021
2587,2021-11-02,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2588,2021-10-31,DOG,MALTIPOO,,U,False,Brooklyn,11236,2021
2589,2021-10-31,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2590,2021-11-03,DOG,UNKNOWN,,U,False,Brooklyn,11231,2021
2591,2021-11-01,DOG,TERRIER,,U,False,Brooklyn,0,2021
2592,2021-09-09,DOG,HOUND X,1,M,True,Brooklyn,11222,2021
2593,2021-10-18,DOG,PIT BULL MIX,10,F,True,Brooklyn,11218,2021
2594,2021-09-15,DOG,Yorkshire Terrier,,U,False,Brooklyn,11223,2021
2595,2021-11-02,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2596,2021-11-04,DOG,MIXED,6,M,False,Brooklyn,11212,2021
2597,2021-10-28,DOG,MIXED,3,U,False,Brooklyn,11206,2021
2598,2021-10-21,DOG,MINI GOLDEN DOODLE,2,M,False,Brooklyn,11204,2021
2599,2021-10-28,DOG,MIXED,3,M,False,Brooklyn,11206,2021
2600,2021-10-19,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2601,2021-10-25,DOG,German Shepherd,10,M,False,Brooklyn,11232,2021
2602,2021-11-06,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2603,2021-11-04,DOG,LABRADOR,,U,False,Brooklyn,0,2021
2604,2021-11-07,DOG,MIXED,5,M,False,Brooklyn,11221,2021
2605,2021-11-10,DOG,Havanese,4,M,False,Brooklyn,11235,2021
2606,2021-11-08,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2607,2021-11-07,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2608,2021-10-25,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2609,2021-11-10,DOG,Cane Corso,7,M,False,Brooklyn,11233,2021
2610,2021-11-08,DOG,Pit Bull,,U,False,Brooklyn,11225,2021
2611,2021-11-11,DOG,Jack Russ,,U,False,Brooklyn,11209,2021
2612,2021-11-06,DOG,Lhasa Apso,9,M,True,Brooklyn,11230,2021
2613,2021-11-05,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2614,2021-11-05,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2615,2021-11-12,DOG,Pit Bull,6,M,False,Brooklyn,11207,2021
2616,2021-11-12,DOG,Pit Bull,6,M,False,Brooklyn,11207,2021
2617,2021-11-11,DOG,,,U,False,Brooklyn,11235,2021
2618,2021-11-15,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2619,2021-09-30,DOG,Pit Bull,,U,False,Brooklyn,11236,2021
2620,2021-08-15,DOG,Shih Tzu,,U,False,Brooklyn,11220,2021
2621,2021-10-27,DOG,UNKNOWN,,U,False,Brooklyn,11209,2021
2622,2021-11-13,DOG,MIXED,3,M,False,Brooklyn,11207,2021
2623,2021-11-13,DOG,UNKNOWN,,U,False,Brooklyn,11222,2021
2624,2021-11-16,DOG,UNKNOWN,,U,False,Brooklyn,11206,2021
2625,2021-11-13,DOG,BULLDOG,,U,False,Brooklyn,11224,2021
2626,2021-11-14,DOG,Siberian Husky,,U,False,Brooklyn,11218,2021
2627,2021-11-16,DOG,Pit Bull,4,F,False,Brooklyn,11214,2021
2628,2021-11-14,DOG,Pit Bull,,U,False,Brooklyn,11224,2021
2629,2021-11-12,DOG,Pit Bull,3M,M,False,Brooklyn,11207,2021
2630,2021-11-17,DOG,Bouvier Des Flandres,6,M,True,Brooklyn,11220,2021
2631,2021-11-13,DOG,UNKNOWN,,U,False,Brooklyn,11223,2021
2632,2021-11-18,DOG,Pit Bull,1,M,False,Brooklyn,11229,2021
2633,2021-11-08,DOG,MIXED,,M,True,Brooklyn,11237,2021
2634,2021-11-22,DOG,Pit Bull,,U,False,Brooklyn,11233,2021
2635,2020-12-23,DOG,Pit Bull,,U,False,Brooklyn,11225,2020
2636,2020-12-18,DOG,Shiba Inu,,U,False,Brooklyn,11228,2020
2637,2020-06-11,DOG,Pit Bull,,U,False,Brooklyn,11220,2020
2638,2021-11-21,DOG,MIXED,7,F,False,Brooklyn,11204,2021
2639,2021-11-19,DOG,SHEPERD,,U,False,Brooklyn,0,2021
2640,2021-11-21,DOG,Pit Bull,,U,False,Brooklyn,11207,2021
2641,2021-11-23,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2642,2021-11-23,DOG,HUSKY/PIT BULL X,,U,False,Brooklyn,11235,2021
2643,2021-11-19,DOG,Pit Bull,6,M,True,Brooklyn,11207,2021
2644,2021-11-25,DOG,POMERANIAN / YORKIE MIX,4,F,False,Brooklyn,11224,2021
2645,2021-11-25,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2646,2021-11-26,DOG,POODLE MIX,3,M,True,Brooklyn,11235,2021
2647,2021-11-21,DOG,MIXED,5,M,False,Brooklyn,11207,2021
2648,2021-11-27,DOG,MIXED,5,M,False,Brooklyn,11207,2021
2649,2021-11-27,DOG,LARGE MIXED BREED,5Y,M,False,Brooklyn,11208,2021
2650,2021-11-29,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,True,Brooklyn,11222,2021
2651,2021-11-25,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2652,2021-11-30,DOG,Bull dog,,M,False,Brooklyn,11209,2021
2653,2021-11-29,DOG,Chihuahua Crossbreed,2,M,True,Brooklyn,11215,2021
2654,2021-11-30,DOG,UNKNOWN,,U,False,Brooklyn,11206,2021
2655,2021-12-01,DOG,CORGI,,U,False,Brooklyn,11230,2021
2656,2021-11-24,DOG,MEXICAN HAIRLESS,2,M,False,Brooklyn,11206,2021
2657,2021-12-02,DOG,UNKNOWN,,U,False,Brooklyn,11237,2021
2658,2021-12-03,DOG,Pit Bull,,U,False,Brooklyn,11212,2021
2659,2021-11-30,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2660,2021-12-05,DOG,MIXED,3,F,False,Brooklyn,11221,2021
2661,2021-12-06,DOG,Belgian Malinois,1,M,False,Brooklyn,11249,2021
2662,2021-12-03,DOG,MIXED BREED,1,M,False,Brooklyn,11233,2021
2663,2021-12-05,DOG,MIXED,5,F,False,Brooklyn,11217,2021
2664,2021-12-01,DOG,Rottweiler,,U,False,Brooklyn,11209,2021
2665,2021-12-07,DOG,Yorkshire Terrier,,U,False,Brooklyn,11229,2021
2666,2021-12-07,DOG,MIXED,,U,False,Brooklyn,112,2021
2667,2021-11-28,DOG,CAVAPOO,10,M,True,Brooklyn,11234,2021
2668,2021-07-19,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2669,2021-07-25,DOG,Maltese,,U,False,Brooklyn,11223,2021
2670,2021-07-16,DOG,Mixed/Other,,U,False,Brooklyn,11211,2021
2671,2021-09-08,DOG,Pit Bull,,U,False,Brooklyn,11224,2021
2672,2021-08-28,DOG,,,U,False,Brooklyn,11225,2021
2673,2021-12-08,DOG,UNKNOWN,,U,False,Brooklyn,11235,2021
2674,2021-12-13,DOG,UNKNOWN,,U,False,Brooklyn,11234,2021
2675,2021-12-08,DOG,MIXED,2,M,False,Brooklyn,11224,2021
2676,2021-12-09,DOG,German Pinscher,11,M,False,Brooklyn,11234,2021
2677,2021-12-12,DOG,Rottweiler,,U,False,Brooklyn,11222,2021
2678,2021-12-11,DOG,Rottweiler,4,F,False,Brooklyn,11229,2021
2679,2021-12-11,DOG,UNKNOWN,,U,False,Brooklyn,11218,2021
2680,2021-11-21,DOG,Cane Corso,7,M,True,Brooklyn,11231,2021
2681,2021-12-15,DOG,Golden Retriever,,U,False,Brooklyn,11201,2021
2682,2021-11-16,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2683,2021-12-10,DOG,Pit Bull,,U,False,Brooklyn,11236,2021
2684,2021-12-16,DOG,Chihuahua,,U,False,Brooklyn,11217,2021
2685,2021-12-16,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2686,2021-12-01,DOG,UNKNOWN,,U,False,Brooklyn,11211,2021
2687,2021-12-17,DOG,UNKNOWN,1,M,True,Brooklyn,0,2021
2688,2021-12-17,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2689,2021-12-19,DOG,UNKNOWN,,U,False,Brooklyn,11213,2021
2690,2021-12-19,DOG,Labrador Retriever,,U,False,Brooklyn,11222,2021
2691,2021-12-18,DOG,Pit Bull,,U,False,Brooklyn,0,2021
2692,2021-11-05,DOG,Pit Bull,,U,False,Brooklyn,11218,2021
2693,2021-12-24,DOG,UNKNOWN,,U,False,Brooklyn,11224,2021
2694,2021-12-25,DOG,UNKNOWN,,U,False,Brooklyn,11229,2021
2695,2021-12-23,DOG,UNKNOWN,3,M,True,Brooklyn,0,2021
2696,2021-12-25,DOG,Pomeranian,,U,False,Brooklyn,0,2021
2697,2021-12-28,DOG,GOLDEN RETRIEVER MIX,9,F,True,Brooklyn,11204,2021
2698,2021-12-28,DOG,Pit Bull,,F,False,Brooklyn,11233,2021
2699,2021-12-27,DOG,Chihuahua,5,M,False,Brooklyn,11234,2021
2700,2021-12-31,DOG,UNKNOWN,,U,False,Brooklyn,11233,2021
2701,2021-12-29,DOG,American Pit Bull Mix / Pit Bull Mix,,U,False,Brooklyn,11236,2021
2702,2021-12-29,DOG,UNKNOWN,,U,False,Brooklyn,0,2021
2703,2021-12-13,DOG,UNKNOWN,,U,False,Brooklyn,11236,2021
2704,2021-04-24,DOG,American Pit Bull Terrier/Pit Bull,6,F,True,Brooklyn,11216,2021
2705,2021-12-29,DOG,Pomeranian,,U,False,Brooklyn,11214,2021
2706,2018-01-04,DOG,American Pit Bull Mix / Pit Bull Mix,2Y,F,False,Bronx,10473,2018
2707,2018-01-01,DOG,Yorkshire Terrier,,U,False,Bronx,0,2018
2708,2018-01-01,DOG,Shih Tzu,3,F,False,Bronx,10456,2018
2709,2018-01-03,DOG,PAPILLON / PIT BULL MIX,5,F,False,Bronx,10454,2018
2710,2018-01-03,DOG,SMALL DOG,,U,False,Bronx,10460,2018
2711,2018-01-08,DOG,Pit Bull,6,F,False,Bronx,10459,2018
2712,2018-01-07,DOG,SMALL MIXED BREED,3,F,False,Bronx,0,2018
2713,2018-01-08,DOG,Chihuahua,10Y,M,False,Bronx,10468,2018
2714,2018-01-02,DOG,Boxer,,U,False,Bronx,10465,2018
2715,2018-01-08,DOG,Siberian Husky,,U,False,Bronx,10473,2018
2716,2018-01-09,DOG,Yorkshire Terrier,2,M,False,Bronx,10462,2018
2717,2018-01-05,DOG,,,U,False,Bronx,0,2018
2718,2018-01-07,DOG,Pit Bull,2,M,False,Bronx,10456,2018
2719,2018-01-06,DOG,Doberman Pinscher,1,F,False,Bronx,10466,2018
2720,2018-01-12,DOG,Pit Bull,,M,False,Bronx,10468,2018
2721,2018-01-15,DOG,Pit Bull,3,F,False,Bronx,10459,2018
2722,2018-01-14,DOG,Pit Bull,2,F,False,Bronx,10472,2018
2723,2018-01-15,DOG,Chihuahua,2,M,False,Bronx,10470,2018
2724,2018-01-15,DOG,Jack Russ,6,M,True,Bronx,10461,2018
2725,2018-01-19,DOG,LARGE MIX BREED,4,M,False,Bronx,10473,2018
